scenario_id,radius_km,client_tw_hours,client_tw_start,client_tw_end,depot_tw_start,depot_tw_end,service_time_sec,pharmacies_count,vehicles_used,total_distance_km,total_time_sec,execution_time_sec,status,timestamp
65_03_02,65,3,25200,36000,18000,68400,120,505,20,2465.0733000000027,234042,63.35978412628174,OK,2025-09-16T06:20:14.658094
65_03_03,65,3,25200,36000,18000,68400,180,505,23,2641.4324999999994,268280,33.14271807670593,OK,2025-09-16T06:20:48.044963
65_03_04,65,3,25200,36000,18000,68400,240,505,26,2717.4323999999956,301548,33.48418879508972,OK,2025-09-16T06:21:21.771816
65_03_05,65,3,25200,36000,18000,68400,300,505,28,2657.8512999999953,329117,34.92686891555786,OK,2025-09-16T06:21:56.950660
65_03_06,65,3,25200,36000,18000,68400,360,505,31,2926.9227000000005,370015,33.70437288284302,OK,2025-09-16T06:22:30.920409
65_03_07,65,3,25200,36000,18000,68400,420,505,33,3039.171499999999,400141,33.73850393295288,OK,2025-09-16T06:23:04.925947
65_03_08,65,3,25200,36000,18000,68400,480,505,36,2968.385399999998,425486,63.65067005157471,OK,2025-09-16T06:24:08.851392
65_03_09,65,3,25200,36000,18000,68400,540,505,39,3198.4080999999983,461885,63.77416181564331,OK,2025-09-16T06:25:12.917991
65_03_10,65,3,25200,36000,18000,68400,600,505,41,3297.3744999999976,493019,33.68402624130249,OK,2025-09-16T06:25:46.979162
65_04_01,65,4,25200,39600,18000,68400,60,505,14,2313.0906,199519,63.2864408493042,OK,2025-09-16T06:26:50.496499
65_04_02,65,4,25200,39600,18000,68400,120,505,16,2384.4177,230163,33.35566687583923,OK,2025-09-16T06:27:24.069531
65_04_03,65,4,25200,39600,18000,68400,180,505,17,2350.329800000002,259610,33.167288064956665,OK,2025-09-16T06:27:57.458403
65_04_04,65,4,25200,39600,18000,68400,240,505,20,2488.1187999999993,294400,33.3064079284668,OK,2025-09-16T06:28:30.997457
65_04_05,65,4,25200,39600,18000,68400,300,505,22,2579.1047999999982,325365,63.19930124282837,OK,2025-09-16T06:29:34.428564
65_04_06,65,4,25200,39600,18000,68400,360,505,24,2734.2473,361039,63.30953407287598,OK,2025-09-16T06:30:37.981962
65_04_07,65,4,25200,39600,18000,68400,420,505,25,2690.263099999998,387491,33.57456421852112,OK,2025-09-16T06:31:11.807829
65_04_08,65,4,25200,39600,18000,68400,480,505,28,2813.4807999999975,422687,33.53598403930664,OK,2025-09-16T06:31:45.595573
65_04_09,65,4,25200,39600,18000,68400,540,505,29,2786.979500000001,448383,63.33805203437805,OK,2025-09-16T06:32:49.194440
65_04_10,65,4,25200,39600,18000,68400,600,505,31,2982.166999999999,482893,63.1160192489624,OK,2025-09-16T06:33:52.577330
65_05_01,65,5,25200,43200,18000,68400,60,505,11,2396.4842999999996,200956,62.95467281341553,OK,2025-09-16T06:34:55.741936
65_05_02,65,5,25200,43200,18000,68400,120,505,12,2122.1751999999988,218624,33.242233991622925,OK,2025-09-16T06:35:29.178664
65_05_03,65,5,25200,43200,18000,68400,180,505,15,2437.7413,261998,33.178601026535034,OK,2025-09-16T06:36:02.576619
65_05_04,65,5,25200,43200,18000,68400,240,505,16,2306.997600000001,285219,63.35383892059326,OK,2025-09-16T06:37:06.150013
65_05_05,65,5,25200,43200,18000,68400,300,505,18,2422.5195000000003,319627,63.55947685241699,OK,2025-09-16T06:38:09.924454
65_05_06,65,5,25200,43200,18000,68400,360,505,19,2454.237099999999,351877,63.77313208580017,OK,2025-09-16T06:39:13.932143
65_05_07,65,5,25200,43200,18000,68400,420,505,21,2528.5705999999964,382578,33.456007957458496,OK,2025-09-16T06:39:47.622378
65_05_08,65,5,25200,43200,18000,68400,480,505,22,2673.994899999998,417150,63.176615953445435,OK,2025-09-16T06:40:51.036118
65_05_09,65,5,25200,43200,18000,68400,540,505,24,2523.687499999999,439369,63.277419090270996,OK,2025-09-16T06:41:54.546774
65_05_10,65,5,25200,43200,18000,68400,600,505,26,2822.567499999998,478422,63.04238224029541,OK,2025-09-16T06:42:57.837934
65_06_01,65,6,25200,46800,18000,68400,60,505,9,2071.683099999998,187058,65.28836822509766,OK,2025-09-16T06:44:03.321381
65_06_02,65,6,25200,46800,18000,68400,120,505,10,2191.2082000000014,222387,63.27170395851135,OK,2025-09-16T06:45:06.798418
65_06_03,65,6,25200,46800,18000,68400,180,505,12,2337.277500000001,259343,33.37002992630005,OK,2025-09-16T06:45:40.396148
65_06_04,65,6,25200,46800,18000,68400,240,505,13,2233.9621999999977,283830,33.54358410835266,OK,2025-09-16T06:46:14.149333
65_06_05,65,6,25200,46800,18000,68400,300,505,15,2346.270100000001,318883,33.27592706680298,OK,2025-09-16T06:46:47.643005
65_06_06,65,6,25200,46800,18000,68400,360,505,16,2389.9180999999994,348151,33.015398263931274,OK,2025-09-16T06:47:20.879725
65_06_07,65,6,25200,46800,18000,68400,420,505,18,2442.9381000000003,379439,33.35354208946228,OK,2025-09-16T06:47:54.445566
65_06_08,65,6,25200,46800,18000,68400,480,505,19,2430.2727999999966,408035,62.99887204170227,OK,2025-09-16T06:48:57.679975
65_06_09,65,6,25200,46800,18000,68400,540,505,20,2445.466699999999,439308,63.5003399848938,OK,2025-09-16T06:50:01.410509
65_06_10,65,6,25200,46800,18000,68400,600,505,22,2489.7566999999967,467061,63.470637798309326,OK,2025-09-16T06:51:05.129921
65_07_01,65,7,25200,50400,18000,68400,60,505,8,2070.8209,186921,63.49386215209961,OK,2025-09-16T06:52:08.829705
65_07_02,65,7,25200,50400,18000,68400,120,505,9,2275.8432999999973,226104,63.799538135528564,OK,2025-09-16T06:53:12.825367
65_07_03,65,7,25200,50400,18000,68400,180,505,10,2272.315200000001,256027,63.127355098724365,OK,2025-09-16T06:54:16.152177
65_07_04,65,7,25200,50400,18000,68400,240,505,11,2277.6142999999993,284696,33.28797483444214,OK,2025-09-16T06:54:49.644080
65_07_05,65,7,25200,50400,18000,68400,300,505,13,2245.5003000000015,314393,63.226712226867676,OK,2025-09-16T06:55:53.088965
65_07_06,65,7,25200,50400,18000,68400,360,505,14,2353.8288999999986,346892,38.92307186126709,OK,2025-09-16T06:56:32.217446
65_07_07,65,7,25200,50400,18000,68400,420,505,15,2460.0723000000003,379988,64.77299809455872,OK,2025-09-16T06:57:37.202766
65_07_08,65,7,25200,50400,18000,68400,480,505,16,2313.719300000003,404049,33.309455156326294,OK,2025-09-16T06:58:10.716247
65_07_09,65,7,25200,50400,18000,68400,540,505,18,2481.5514999999987,438931,63.33553671836853,OK,2025-09-16T06:59:14.274544
65_07_10,65,7,25200,50400,18000,68400,600,505,19,2485.115499999998,468820,63.249656200408936,OK,2025-09-16T07:00:17.762862
65_08_01,65,8,25200,54000,18000,68400,60,505,7,2129.9654,188821,33.560301065444946,OK,2025-09-16T07:00:51.519482
65_08_02,65,8,25200,54000,18000,68400,120,505,8,2312.5026000000007,227645,33.420844078063965,OK,2025-09-16T07:01:25.142099
65_08_03,65,8,25200,54000,18000,68400,180,505,9,2225.6868999999992,252121,33.786972999572754,OK,2025-09-16T07:01:59.125924
65_08_04,65,8,25200,54000,18000,68400,240,505,10,2175.387799999998,280664,33.54739189147949,OK,2025-09-16T07:02:32.875942
65_08_05,65,8,25200,54000,18000,68400,300,505,11,2286.200599999999,315407,62.98009014129639,OK,2025-09-16T07:03:36.058276
65_08_06,65,8,25200,54000,18000,68400,360,505,12,2442.601699999996,351188,33.48169779777527,OK,2025-09-16T07:04:09.749347
65_08_07,65,8,25200,54000,18000,68400,420,505,13,2429.6587,382325,33.30108904838562,OK,2025-09-16T07:04:43.271440
65_08_08,65,8,25200,54000,18000,68400,480,505,14,2330.0606000000007,405251,63.38279700279236,OK,2025-09-16T07:05:46.876713
65_08_09,65,8,25200,54000,18000,68400,540,505,15,2392.5147999999976,435132,63.191694021224976,OK,2025-09-16T07:06:50.272795
65_08_10,65,8,25200,54000,18000,68400,600,505,17,2512.1678000000034,469036,65.78147888183594,OK,2025-09-16T07:07:56.278208
65_09_01,65,9,25200,57600,18000,68400,60,505,6,2205.218300000001,192935,63.28182029724121,OK,2025-09-16T07:08:59.756540
65_09_02,65,9,25200,57600,18000,68400,120,505,7,2014.8367000000005,213913,63.10023307800293,OK,2025-09-16T07:10:03.044225
65_09_03,65,9,25200,57600,18000,68400,180,505,8,2248.621299999998,252867,66.79097509384155,OK,2025-09-16T07:11:10.030577
65_09_04,65,9,25200,57600,18000,68400,240,505,9,2316.1437999999985,287289,63.447773933410645,OK,2025-09-16T07:12:13.683219
65_09_05,65,9,25200,57600,18000,68400,300,505,10,2268.9455999999986,312559,63.20021915435791,OK,2025-09-16T07:13:17.081553
65_09_06,65,9,25200,57600,18000,68400,360,505,11,2131.5793,339557,63.12256217002869,OK,2025-09-16T07:14:20.410952
65_09_07,65,9,25200,57600,18000,68400,420,505,12,2248.576299999999,372066,36.96146893501282,OK,2025-09-16T07:14:57.563178
65_09_08,65,9,25200,57600,18000,68400,480,505,13,2355.8697999999995,405331,33.4852249622345,OK,2025-09-16T07:15:31.268840
65_09_09,65,9,25200,57600,18000,68400,540,505,14,2369.9089999999997,436619,63.07368302345276,OK,2025-09-16T07:16:34.560756
65_09_10,65,9,25200,57600,18000,68400,600,505,14,2326.146999999998,461155,63.325110912323,OK,2025-09-16T07:17:38.108984
65_10_01,65,10,25200,61200,18000,68400,60,505,6,2104.420399999999,188505,33.15726709365845,OK,2025-09-16T07:18:11.461178
65_10_02,65,10,25200,61200,18000,68400,120,505,7,2161.820899999999,222069,33.568763732910156,OK,2025-09-16T07:18:45.223663
65_10_03,65,10,25200,61200,18000,68400,180,505,7,2062.803699999999,246154,63.54153394699097,OK,2025-09-16T07:19:48.965371
65_10_04,65,10,25200,61200,18000,68400,240,505,8,2179.898000000001,281412,33.499165058135986,OK,2025-09-16T07:20:22.663100
65_10_05,65,10,25200,61200,18000,68400,300,505,9,2261.2558999999974,315272,63.249619007110596,OK,2025-09-16T07:21:26.117242
65_10_06,65,10,25200,61200,18000,68400,360,505,10,2125.8904999999977,336835,63.11914896965027,OK,2025-09-16T07:22:29.436992
65_10_07,65,10,25200,61200,18000,68400,420,505,11,2169.667399999999,368995,33.36746788024902,OK,2025-09-16T07:23:03.016210
65_10_08,65,10,25200,61200,18000,68400,480,505,12,2350.229199999997,406164,33.3393657207489,OK,2025-09-16T07:23:36.561312
65_10_09,65,10,25200,61200,18000,68400,540,505,12,2229.2223000000004,432411,64.25708794593811,OK,2025-09-16T07:24:41.028277
65_10_10,65,10,25200,61200,18000,68400,600,505,13,2369.772199999999,464255,63.667940855026245,OK,2025-09-16T07:25:44.910559
70_02_01,70,2,25200,32400,18000,68400,60,553,29,3143.528,242692,65.29498219490051,OK,2025-09-16T07:26:50.487221
70_02_02,70,2,25200,32400,18000,68400,120,553,33,3376.9252999999985,285323,65.49378895759583,OK,2025-09-16T07:27:56.275265
70_02_03,70,2,25200,32400,18000,68400,180,553,38,3541.695,322713,65.50684094429016,OK,2025-09-16T07:29:02.088975
70_02_04,70,2,25200,32400,18000,68400,240,553,41,3791.125,359964,35.89458727836609,OK,2025-09-16T07:29:38.317186
70_02_05,70,2,25200,32400,18000,68400,300,553,45,3806.721599999998,392162,65.59276700019836,OK,2025-09-16T07:30:44.243541
70_02_06,70,2,25200,32400,18000,68400,360,553,49,4114.280899999996,434504,35.90531015396118,OK,2025-09-16T07:31:20.507762
70_02_07,70,2,25200,32400,18000,68400,420,553,53,4123.1433,467571,75.59120488166809,OK,2025-09-16T07:32:36.464477
70_02_08,70,2,25200,32400,18000,68400,480,553,58,4499.617399999997,509931,106.10945200920105,OK,2025-09-16T07:34:22.978407
70_02_09,70,2,25200,32400,18000,68400,540,553,62,4541.727300000003,540789,95.68542313575745,OK,2025-09-16T07:35:59.045997
70_02_10,70,2,25200,32400,18000,68400,600,553,66,4729.156499999996,577256,125.60264492034912,OK,2025-09-16T07:38:05.050927
70_03_01,70,3,25200,36000,18000,68400,60,553,20,2724.771100000002,225592,65.11387801170349,OK,2025-09-16T07:39:10.420821
70_03_02,70,3,25200,36000,18000,68400,120,553,23,2985.8175999999976,266089,35.15509009361267,OK,2025-09-16T07:39:45.829712
70_03_03,70,3,25200,36000,18000,68400,180,553,25,2953.0867000000007,297326,35.22653794288635,OK,2025-09-16T07:40:21.313801
70_03_04,70,3,25200,36000,18000,68400,240,553,28,3150.6337,337610,35.13970923423767,OK,2025-09-16T07:40:56.721301
70_03_05,70,3,25200,36000,18000,68400,300,553,31,3423.977000000001,380605,65.11170506477356,OK,2025-09-16T07:42:02.119389
70_03_06,70,3,25200,36000,18000,68400,360,553,34,3415.5177999999996,411200,65.52581810951233,OK,2025-09-16T07:43:07.952947
70_03_07,70,3,25200,36000,18000,68400,420,553,37,3595.645999999998,445380,65.32701015472412,OK,2025-09-16T07:44:13.585842
70_03_08,70,3,25200,36000,18000,68400,480,553,40,3696.391800000001,482452,35.56726312637329,OK,2025-09-16T07:44:49.462347
70_03_09,70,3,25200,36000,18000,68400,540,553,43,3926.6375999999987,522134,35.724905014038086,OK,2025-09-16T07:45:25.514018
70_03_10,70,3,25200,36000,18000,68400,600,553,46,3901.514199999997,551272,35.22988820075989,OK,2025-09-16T07:46:01.078332
70_04_01,70,4,25200,39600,18000,68400,60,553,15,2622.7932999999975,220528,35.06653809547424,OK,2025-09-16T07:46:36.389482
70_04_02,70,4,25200,39600,18000,68400,120,553,17,2742.7603999999965,256305,65.46492791175842,OK,2025-09-16T07:47:42.109255
70_04_03,70,4,25200,39600,18000,68400,180,553,19,2702.224399999998,287335,35.21091413497925,OK,2025-09-16T07:48:17.590017
70_04_04,70,4,25200,39600,18000,68400,240,553,22,2919.8460999999966,327980,35.23179793357849,OK,2025-09-16T07:48:53.108928
70_04_05,70,4,25200,39600,18000,68400,300,553,24,2917.335199999998,360733,65.57227087020874,OK,2025-09-16T07:49:58.958603
70_04_06,70,4,25200,39600,18000,68400,360,553,26,3264.228399999997,408481,40.36792707443237,OK,2025-09-16T07:50:39.605033
70_04_07,70,4,25200,39600,18000,68400,420,553,29,3320.1385999999984,439856,66.10233807563782,OK,2025-09-16T07:51:45.998194
70_04_08,70,4,25200,39600,18000,68400,480,553,31,3325.4801999999977,471036,65.60265111923218,OK,2025-09-16T07:52:51.900104
70_04_09,70,4,25200,39600,18000,68400,540,553,33,3351.4765999999977,500212,35.09862494468689,OK,2025-09-16T07:53:27.288423
70_04_10,70,4,25200,39600,18000,68400,600,553,35,3377.8123,533981,35.29524207115173,OK,2025-09-16T07:54:02.886580
70_05_01,70,5,25200,43200,18000,68400,60,553,12,2477.1175999999978,213179,64.80715703964233,OK,2025-09-16T07:55:07.918744
70_05_02,70,5,25200,43200,18000,68400,120,553,14,2546.567799999999,248488,35.30577301979065,OK,2025-09-16T07:55:43.448546
70_05_03,70,5,25200,43200,18000,68400,180,553,16,2706.0530999999983,289935,65.02703022956848,OK,2025-09-16T07:56:48.720583
70_05_04,70,5,25200,43200,18000,68400,240,553,17,2715.6677000000022,318755,35.74025797843933,OK,2025-09-16T07:57:24.715561
70_05_05,70,5,25200,43200,18000,68400,300,553,19,2760.1710999999955,355711,35.755961894989014,OK,2025-09-16T07:58:00.738492
70_05_06,70,5,25200,43200,18000,68400,360,553,21,2921.4237000000007,393329,66.0539379119873,OK,2025-09-16T07:59:07.050352
70_05_07,70,5,25200,43200,18000,68400,420,553,23,3007.0412999999985,427031,36.04017901420593,OK,2025-09-16T07:59:43.385731
70_05_08,70,5,25200,43200,18000,68400,480,553,25,3005.600499999995,458752,35.50097727775574,OK,2025-09-16T08:00:19.176190
70_05_09,70,5,25200,43200,18000,68400,540,553,27,3003.9296999999992,490046,36.1756489276886,OK,2025-09-16T08:00:55.649114
70_05_10,70,5,25200,43200,18000,68400,600,553,28,3265.505799999998,532692,35.72916507720947,OK,2025-09-16T08:01:31.643138
70_06_01,70,6,25200,46800,18000,68400,60,553,10,2618.0936999999994,217846,65.60028886795044,OK,2025-09-16T08:02:37.469213
70_06_02,70,6,25200,46800,18000,68400,120,553,12,2529.435199999999,248126,35.25552487373352,OK,2025-09-16T08:03:12.941246
70_06_03,70,6,25200,46800,18000,68400,180,553,13,2677.8214000000003,287249,64.96106886863708,OK,2025-09-16T08:04:18.142381
70_06_04,70,6,25200,46800,18000,68400,240,553,15,2626.906599999999,317614,65.70232391357422,OK,2025-09-16T08:05:24.080148
70_06_05,70,6,25200,46800,18000,68400,300,553,16,2614.4984999999983,350746,65.45219588279724,OK,2025-09-16T08:06:29.764233
70_06_06,70,6,25200,46800,18000,68400,360,553,18,2723.731199999998,385387,36.06706094741821,OK,2025-09-16T08:07:06.079952
70_06_07,70,6,25200,46800,18000,68400,420,553,19,2721.395599999997,416209,35.17118000984192,OK,2025-09-16T08:07:41.516710
70_06_08,70,6,25200,46800,18000,68400,480,553,21,2864.530199999995,453008,65.80501294136047,OK,2025-09-16T08:08:47.580361
70_06_09,70,6,25200,46800,18000,68400,540,553,22,2929.994399999999,487743,35.066076040267944,OK,2025-09-16T08:09:22.893878
70_06_10,70,6,25200,46800,18000,68400,600,553,24,2993.3308,523926,35.01212787628174,OK,2025-09-16T08:09:58.166831
70_07_01,70,7,25200,50400,18000,68400,60,553,9,2487.5804000000007,212983,35.45981526374817,OK,2025-09-16T08:10:33.840292
70_07_02,70,7,25200,50400,18000,68400,120,553,10,2510.6433999999995,246703,35.716938972473145,OK,2025-09-16T08:11:09.767695
70_07_03,70,7,25200,50400,18000,68400,180,553,11,2584.288399999999,283766,65.14275908470154,OK,2025-09-16T08:12:15.135184
70_07_04,70,7,25200,50400,18000,68400,240,553,13,2638.1808999999985,315526,35.30465888977051,OK,2025-09-16T08:12:50.660677
70_07_05,70,7,25200,50400,18000,68400,300,553,14,2630.8072999999995,348414,35.942994117736816,OK,2025-09-16T08:13:26.827284
70_07_06,70,7,25200,50400,18000,68400,360,553,15,2552.1297999999983,377833,35.485936880111694,OK,2025-09-16T08:14:02.555002
70_07_07,70,7,25200,50400,18000,68400,420,553,17,2677.9363999999964,417477,65.6413791179657,OK,2025-09-16T08:15:08.442691
70_07_08,70,7,25200,50400,18000,68400,480,553,18,2633.246399999999,445131,66.10082221031189,OK,2025-09-16T08:16:14.805210
70_07_09,70,7,25200,50400,18000,68400,540,553,19,2737.965799999996,482576,65.82709789276123,OK,2025-09-16T08:17:20.887498
70_07_10,70,7,25200,50400,18000,68400,600,553,21,2925.1557999999945,521269,36.25648307800293,OK,2025-09-16T08:17:57.400198
70_08_01,70,8,25200,54000,18000,68400,60,553,8,2445.656700000001,213341,36.60059905052185,OK,2025-09-16T08:18:34.214533
70_08_02,70,8,25200,54000,18000,68400,120,553,9,2469.849900000001,245872,35.805362939834595,OK,2025-09-16T08:19:10.247089
70_08_03,70,8,25200,54000,18000,68400,180,553,10,2448.6031000000007,276788,66.05389499664307,OK,2025-09-16T08:20:16.536317
70_08_04,70,8,25200,54000,18000,68400,240,553,11,2497.799099999999,311126,35.920273303985596,OK,2025-09-16T08:20:52.703828
70_08_05,70,8,25200,54000,18000,68400,300,553,12,2566.1876999999986,346801,66.52377510070801,OK,2025-09-16T08:21:59.466079
70_08_06,70,8,25200,54000,18000,68400,360,553,14,2669.448599999999,383026,36.98401093482971,OK,2025-09-16T08:22:36.692350
70_08_07,70,8,25200,54000,18000,68400,420,553,15,2780.7263999999996,420855,35.74225091934204,OK,2025-09-16T08:23:12.683232
70_08_08,70,8,25200,54000,18000,68400,480,553,16,2727.6472999999974,451060,66.06410598754883,OK,2025-09-16T08:24:18.986739
70_08_09,70,8,25200,54000,18000,68400,540,553,17,2773.859099999999,484883,65.69104099273682,OK,2025-09-16T08:25:24.907898
70_08_10,70,8,25200,54000,18000,68400,600,553,18,2760.473299999999,515777,65.8579158782959,OK,2025-09-16T08:26:31.017473
70_09_01,70,9,25200,57600,18000,68400,60,553,7,2441.8455000000013,212340,35.35758113861084,OK,2025-09-16T08:27:06.582486
70_09_02,70,9,25200,57600,18000,68400,120,553,8,2425.5910999999996,242555,35.514029026031494,OK,2025-09-16T08:27:42.304261
10_09_06,10,9,25200,57600,18000,68400,360,126,2,193.07229999999996,65816,22.29598593711853,OK,2025-09-16T10:13:12.097909
10_09_08,10,9,25200,57600,18000,68400,480,126,3,181.70449999999997,79490,22.20004415512085,OK,2025-09-16T10:13:34.346621
10_10_05,10,10,25200,61200,18000,68400,300,126,2,184.8542999999999,58032,22.157410860061646,OK,2025-09-16T10:13:56.534838
15_02_07,15,2,25200,32400,18000,68400,420,182,15,461.9426999999998,113160,23.51884174346924,OK,2025-09-16T10:14:20.110707
15_03_02,15,3,25200,36000,18000,68400,120,182,6,330.12970000000007,55796,23.441143035888672,OK,2025-09-16T10:14:43.603176
15_03_04,15,3,25200,36000,18000,68400,240,182,8,361.8845000000001,78809,23.37561321258545,OK,2025-09-16T10:15:07.039151
15_03_07,15,3,25200,36000,18000,68400,420,182,11,389.8064000000001,110898,23.845335006713867,OK,2025-09-16T10:15:30.945479
15_04_10,15,4,25200,39600,18000,68400,600,182,10,398.98850000000004,142532,23.447916984558105,OK,2025-09-16T10:15:54.456809
15_05_10,15,5,25200,43200,18000,68400,600,182,8,385.9247,142175,23.293926000595093,OK,2025-09-16T10:16:17.806570
15_09_03,15,9,25200,57600,18000,68400,180,182,3,317.02050000000014,66456,23.400789976119995,OK,2025-09-16T10:16:41.257393
20_03_07,20,3,25200,36000,18000,68400,420,217,13,549.2101000000002,136209,24.24258589744568,OK,2025-09-16T10:17:05.574214
25_02_05,25,2,25200,32400,18000,68400,300,247,18,734.3010999999998,133943,25.325459957122803,OK,2025-09-16T10:17:30.991399
25_02_08,25,2,25200,32400,18000,68400,480,247,24,853.4351000000001,181238,25.719468116760254,OK,2025-09-16T10:17:56.822671
25_03_09,25,3,25200,36000,18000,68400,540,247,18,779.6671,191374,25.160397052764893,OK,2025-09-16T10:18:22.078393
25_06_02,25,6,25200,46800,18000,68400,120,247,4,598.4842000000001,84564,25.043149948120117,OK,2025-09-16T10:18:47.190334
25_08_01,25,8,25200,54000,18000,68400,60,247,3,587.7919,70066,25.24187397956848,OK,2025-09-16T10:19:12.508783
25_08_02,25,8,25200,54000,18000,68400,120,247,3,593.6466000000001,85677,30.94174575805664,OK,2025-09-16T10:19:43.527406
25_08_09,25,8,25200,54000,18000,68400,540,247,7,642.6761000000001,188256,24.890573024749756,OK,2025-09-16T10:20:08.497697
25_09_08,25,9,25200,57600,18000,68400,480,247,6,612.2816000000004,172468,25.987414836883545,OK,2025-09-16T10:20:34.567542
25_10_01,25,10,25200,61200,18000,68400,60,247,3,580.3321999999997,69717,24.773436784744263,OK,2025-09-16T10:20:59.417110
25_10_02,25,10,25200,61200,18000,68400,120,247,3,598.8862,84938,25.447332859039307,OK,2025-09-16T10:21:24.933201
25_10_06,25,10,25200,61200,18000,68400,360,247,4,606.1488999999999,143524,24.872074842453003,OK,2025-09-16T10:21:49.883112
30_05_04,30,5,25200,43200,18000,68400,240,277,8,809.3488999999998,135915,25.775614023208618,OK,2025-09-16T10:22:15.753480
30_05_05,30,5,25200,43200,18000,68400,300,277,9,794.2959000000005,150356,25.611783981323242,OK,2025-09-16T10:22:41.458027
30_05_06,30,5,25200,43200,18000,68400,360,277,10,900.7873000000004,171834,26.256274938583374,OK,2025-09-16T10:23:07.807658
30_05_07,30,5,25200,43200,18000,68400,420,277,11,826.4070999999999,183825,26.06430697441101,OK,2025-09-16T10:23:33.969067
30_05_08,30,5,25200,43200,18000,68400,480,277,11,843.2172000000007,200576,25.96524691581726,OK,2025-09-16T10:24:00.031731
30_05_09,30,5,25200,43200,18000,68400,540,277,12,873.2029000000002,218421,26.20087718963623,OK,2025-09-16T10:24:26.328670
30_06_01,30,6,25200,46800,18000,68400,60,277,4,749.4554999999996,82598,25.678560972213745,OK,2025-09-16T10:24:52.103470
30_06_02,30,6,25200,46800,18000,68400,120,277,5,818.1284999999999,101489,26.05165195465088,OK,2025-09-16T10:25:18.250062
30_06_03,30,6,25200,46800,18000,68400,180,277,6,763.2957000000005,116654,26.641785144805908,OK,2025-09-16T10:25:44.980435
30_06_05,30,6,25200,46800,18000,68400,300,277,7,804.7014999999998,151785,32.718400955200195,OK,2025-09-16T10:26:17.798461
30_06_06,30,6,25200,46800,18000,68400,360,277,8,805.7103999999999,168028,27.750757932662964,OK,2025-09-16T10:26:45.648129
30_06_07,30,6,25200,46800,18000,68400,420,277,9,841.9965000000007,184766,25.61267399787903,OK,2025-09-16T10:27:11.360133
30_06_09,30,6,25200,46800,18000,68400,540,277,11,860.0419999999998,216983,25.9319908618927,OK,2025-09-16T10:27:37.393575
30_08_02,30,8,25200,54000,18000,68400,120,277,4,774.0950000000006,100837,25.815510988235474,OK,2025-09-16T10:28:03.292565
30_09_01,30,9,25200,57600,18000,68400,60,277,3,752.0771999999997,83850,26.05233407020569,OK,2025-09-16T10:28:29.431607
30_09_10,30,9,25200,57600,18000,68400,600,277,8,799.3154000000002,231973,25.635272979736328,OK,2025-09-16T10:28:55.164310
30_10_02,30,10,25200,61200,18000,68400,120,277,3,788.6147000000004,100992,25.838138818740845,OK,2025-09-16T10:29:21.091526
30_10_10,30,10,25200,61200,18000,68400,600,277,7,805.7603,232657,26.104730129241943,OK,2025-09-16T10:29:47.282998
70_09_03,70,9,25200,57600,18000,68400,180,553,9,2533.6057999999994,280245,36.01397395133972,OK,2025-09-16T10:30:23.519477
70_09_04,70,9,25200,57600,18000,68400,240,553,10,2427.5648999999985,309823,39.94163107872009,OK,2025-09-16T10:31:03.696243
70_09_05,70,9,25200,57600,18000,68400,300,553,11,2495.8554999999983,344413,35.749199867248535,OK,2025-09-16T10:31:39.674858
70_09_06,70,9,25200,57600,18000,68400,360,553,12,2673.5622999999964,385152,35.76030421257019,OK,2025-09-16T10:32:15.670287
70_09_07,70,9,25200,57600,18000,68400,420,553,13,2652.2652999999973,414736,35.170257806777954,OK,2025-09-16T10:32:51.066234
70_09_08,70,9,25200,57600,18000,68400,480,553,14,2746.539799999995,449241,36.094823122024536,OK,2025-09-16T10:33:27.381438
70_09_09,70,9,25200,57600,18000,68400,540,553,15,2633.4923999999983,480291,38.32500410079956,OK,2025-09-16T10:34:05.942522
70_09_10,70,9,25200,57600,18000,68400,600,553,16,2754.6189999999974,515607,36.25899791717529,OK,2025-09-16T10:34:42.446181
70_10_01,70,10,25200,61200,18000,68400,60,553,6,2300.707900000001,205661,35.56133723258972,OK,2025-09-16T10:35:18.209481
70_10_02,70,10,25200,61200,18000,68400,120,553,7,2433.9734000000017,243663,35.272876024246216,OK,2025-09-16T10:35:53.707489
70_10_03,70,10,25200,61200,18000,68400,180,553,8,2417.7203000000004,276553,35.681946992874146,OK,2025-09-16T10:36:29.618499
70_10_04,70,10,25200,61200,18000,68400,240,553,9,2494.7517999999977,312147,36.118589878082275,OK,2025-09-16T10:37:05.961090
70_10_05,70,10,25200,61200,18000,68400,300,553,10,2501.2707999999984,343460,35.70215892791748,OK,2025-09-16T10:37:41.890175
70_10_06,70,10,25200,61200,18000,68400,360,553,11,2541.332899999998,378586,37.72898006439209,OK,2025-09-16T10:38:19.844824
70_10_07,70,10,25200,61200,18000,68400,420,553,12,2677.3978999999977,415286,35.235560178756714,OK,2025-09-16T10:38:55.308060
70_10_08,70,10,25200,61200,18000,68400,480,553,13,2711.2828999999992,450046,35.07664489746094,OK,2025-09-16T10:39:30.624802
70_10_09,70,10,25200,61200,18000,68400,540,553,14,2566.5128,479520,35.03960871696472,OK,2025-09-16T10:40:05.903202
70_10_10,70,10,25200,61200,18000,68400,600,553,15,2652.539299999999,514460,35.178631067276,OK,2025-09-16T10:40:41.320981
75_02_01,75,2,25200,32400,18000,68400,60,592,31,3506.633199999998,265289,36.890116930007935,OK,2025-09-16T10:41:18.523928
